model,n_stations,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio_or_epsilon,delta_t_or_n_iterations,time,std_time,error_sum_metric,error_max_metric
25,81,traj_iteration,parallel_limit,RK45,15,2,4,20.16250355169177,17.06528679281473,0.00907065496829508,0.0012076788115175136
25,81,traj_iteration,parallel,RK45,15,1,4,23.450759034603834,17.06528679281473,0.0004816611349686918,2.9551651128434243e-05
25,81,traj_iteration,parallel_limit,RK45,15,1,4,20.317592952400446,17.06528679281473,0.00907065496829508,0.0012076788115175136
25,81,traj_iteration,parallel,RK45,15,0.5,4,21.749149195849895,17.06528679281473,0.0004816611349686918,2.9551651128434243e-05
25,81,traj_iteration,parallel_limit,RK45,15,0.5,4,19.93975017219782,17.06528679281473,0.00907065496829508,0.0012076788115175136
25,81,traj_iteration,parallel,RK45,15,0.25,4,22.043461706489325,17.06528679281473,0.0004816611349686918,2.9551651128434243e-05
25,81,traj_iteration,parallel_limit,RK45,15,0.25,5,23.981531485915184,17.06528679281473,0.00907065496829508,0.0012076788115175136
25,81,traj_iteration,parallel,BDF,5,2,3,15.045494202524424,370.2772851586342,0.0020551854623446554,0.00028237415360620583
25,81,traj_iteration,parallel_limit,BDF,5,2,4,18.31476068496704,370.2772851586342,0.012466264674798626,0.0015344132385923168
25,81,traj_iteration,parallel,BDF,5,1,4,18.10678379610181,370.2772851586342,0.00060161304121786,3.5598179478773423e-05
25,81,traj_iteration,parallel_limit,BDF,5,1,4,16.930918630212545,370.2772851586342,0.012466264674798626,0.0015344132385923168
25,81,traj_iteration,parallel,BDF,5,0.5,4,17.844658337533474,370.2772851586342,0.00060161304121786,3.5598179478773423e-05
25,81,traj_iteration,parallel_limit,BDF,5,0.5,5,19.036892294883728,370.2772851586342,0.012466264674798626,0.0015344132385923168
25,81,traj_iteration,parallel,BDF,5,0.25,4,17.18166298791766,370.2772851586342,0.00060161304121786,3.5598179478773423e-05
25,81,traj_iteration,parallel_limit,BDF,5,0.25,5,19.191308416426182,370.2772851586342,0.012466264674798626,0.0015344132385923168
25,81,traj_iteration,parallel,BDF,10,2,3,35.86153003573418,370.2772851586342,0.0016570293185277636,0.00020829888695680305
25,81,traj_iteration,parallel_limit,BDF,10,2,4,35.20587255433202,370.2772851586342,0.011015707553519697,0.0016197585093677704
25,81,traj_iteration,parallel,BDF,10,1,4,41.29383349046111,370.2772851586342,0.0005610030992904721,3.149532938079381e-05
25,81,traj_iteration,parallel_limit,BDF,10,1,4,35.58027630671859,370.2772851586342,0.011015707553519697,0.0016197585093677704
25,81,traj_iteration,parallel,BDF,10,0.5,4,41.21729837357998,370.2772851586342,0.0005610030992904721,3.149532938079381e-05
25,81,traj_iteration,parallel_limit,BDF,10,0.5,4,35.83995406702161,370.2772851586342,0.011015707553519697,0.0016197585093677704
25,81,traj_iteration,parallel,BDF,10,0.25,4,42.454563178122044,370.2772851586342,0.0005610030992904721,3.149532938079381e-05
25,81,traj_iteration,parallel_limit,BDF,10,0.25,4,34.97104175761342,370.2772851586342,0.011015707553519697,0.0016197585093677704
25,81,traj_iteration,parallel,BDF,15,2,3,68.65607585012913,370.2772851586342,0.0012466171943459631,0.00016163038154667935
25,81,traj_iteration,parallel_limit,BDF,15,2,4,80.35466871038079,370.2772851586342,0.00905689395119632,0.0012081472183824687
25,81,traj_iteration,parallel,BDF,15,1,4,79.83498031646013,370.2772851586342,0.00046831833285679303,2.868419732268335e-05
25,81,traj_iteration,parallel_limit,BDF,15,1,4,80.17180738598108,370.2772851586342,0.00905689395119632,0.0012081472183824687
25,81,traj_iteration,parallel,BDF,15,0.5,4,80.83788865804672,370.2772851586342,0.00046831833285679303,2.868419732268335e-05
25,81,traj_iteration,parallel_limit,BDF,15,0.5,4,81.25359554961324,370.2772851586342,0.00905689395119632,0.0012081472183824687
25,81,traj_iteration,parallel,BDF,15,0.25,4,79.38213659450412,370.2772851586342,0.00046831833285679303,2.868419732268335e-05
25,81,traj_iteration,parallel_limit,BDF,15,0.25,5,85.6182845942676,370.2772851586342,0.00905689395119632,0.0012081472183824687
26,87,traj_iteration,parallel,RK45,5,2,3,10.090690467506647,19.945562534034252,0.0021087465140502337,0.0002881105434248118
26,87,traj_iteration,parallel_limit,RK45,5,2,4,13.443811073899269,19.945562534034252,0.013631756079118292,0.0015996203535274696
26,87,traj_iteration,parallel,RK45,5,1,4,15.185974411666393,19.945562534034252,0.0006234221963499971,3.541143909537453e-05
26,87,traj_iteration,parallel_limit,RK45,5,1,4,13.190900187939405,19.945562534034252,0.013631756079118292,0.0015996203535274696
26,87,traj_iteration,parallel,RK45,5,0.5,4,13.769740533083677,19.945562534034252,0.0006234221963499971,3.541143909537453e-05
26,87,traj_iteration,parallel_limit,RK45,5,0.5,5,15.46806437522173,19.945562534034252,0.013574441501845507,0.0015990393621669262
26,87,traj_iteration,parallel,RK45,5,0.25,4,13.950985997915268,19.945562534034252,0.0006234221963499971,3.541143909537453e-05
26,87,traj_iteration,parallel_limit,RK45,5,0.25,5,15.32467046007514,19.945562534034252,0.013574441501845507,0.0015990393621669262
26,87,traj_iteration,parallel,RK45,10,2,3,15.02450830116868,19.945562534034252,0.0016339183697656038,0.00024051384579724982
26,87,traj_iteration,parallel_limit,RK45,10,2,4,17.41759444773197,19.945562534034252,0.011407931555422995,0.0015155759613424938
26,87,traj_iteration,parallel,RK45,10,1,4,19.747458696365356,19.945562534034252,0.000550408218269125,2.9790322124092104e-05
26,87,traj_iteration,parallel_limit,RK45,10,1,4,17.19520876929164,19.945562534034252,0.011407931555422995,0.0015155759613424938
26,87,traj_iteration,parallel,RK45,10,0.5,4,19.655937645584345,19.945562534034252,0.000550408218269125,2.9790322124092104e-05
26,87,traj_iteration,parallel_limit,RK45,10,0.5,5,17.87809770181775,19.945562534034252,0.011387780018729097,0.0015041590226943344
26,87,traj_iteration,parallel,RK45,10,0.25,4,20.304587598890066,19.945562534034252,0.000550408218269125,2.9790322124092104e-05
26,87,traj_iteration,parallel_limit,RK45,10,0.25,5,18.08102573081851,19.945562534034252,0.011387780018729097,0.0015041590226943344
26,87,traj_iteration,parallel,RK45,15,2,3,18.86929739639163,19.945562534034252,0.0014395790196474684,0.0001895318773839202
26,87,traj_iteration,parallel_limit,RK45,15,2,4,22.6869183704257,19.945562534034252,0.012877708926727495,0.0017092944806023642
26,87,traj_iteration,parallel,RK45,15,1,4,25.98433915898204,19.945562534034252,0.0005143229553507382,2.520723157990415e-05
26,87,traj_iteration,parallel_limit,RK45,15,1,4,22.381060145795345,19.945562534034252,0.012877708926727495,0.0017092944806023642
26,87,traj_iteration,parallel,RK45,15,0.5,4,25.2053195387125,19.945562534034252,0.0005143229553507382,2.520723157990415e-05
26,87,traj_iteration,parallel_limit,RK45,15,0.5,4,22.57754498720169,19.945562534034252,0.012877708926727495,0.0017092944806023642
26,87,traj_iteration,parallel,RK45,15,0.25,4,25.18634581938386,19.945562534034252,0.0005143229553507382,2.520723157990415e-05
26,87,traj_iteration,parallel_limit,RK45,15,0.25,5,26.650306724011898,19.945562534034252,0.012877708926727495,0.0017092944806023642
26,87,traj_iteration,parallel,BDF,5,2,3,28.290528558194637,508.74960558116436,0.0020939870767302795,0.0002878826496636774
26,87,traj_iteration,parallel_limit,BDF,5,2,4,33.07084984704852,508.74960558116436,0.013604094659339743,0.0015981434607816088
26,87,traj_iteration,parallel,BDF,5,1,4,34.24194310978055,508.74960558116436,0.0006126742927150728,3.143924160891245e-05
26,87,traj_iteration,parallel_limit,BDF,5,1,4,33.37180830165744,508.74960558116436,0.013604094659339743,0.0015981434607816088
26,87,traj_iteration,parallel,BDF,5,0.5,4,35.261944971978664,508.74960558116436,0.0006126742927150728,3.143924160891245e-05
26,87,traj_iteration,parallel_limit,BDF,5,0.5,5,34.39121954143047,508.74960558116436,0.013546583926654117,0.0015975533756489267
26,87,traj_iteration,parallel,BDF,5,0.25,4,34.69684102758765,508.74960558116436,0.0006126742927150728,3.143924160891245e-05
26,87,traj_iteration,parallel_limit,BDF,5,0.25,5,34.52460138872266,508.74960558116436,0.013546583926654117,0.0015975533756489267
26,87,traj_iteration,parallel,BDF,10,2,3,57.16400007158518,508.74960558116436,0.0016158802965861715,0.0002377653467189043
26,87,traj_iteration,parallel_limit,BDF,10,2,4,56.13046441227198,508.74960558116436,0.011383383238852926,0.0015137749148996808
26,87,traj_iteration,parallel,BDF,10,1,4,73.14110216870904,508.74960558116436,0.0005342986624758078,2.7182028365702546e-05
26,87,traj_iteration,parallel_limit,BDF,10,1,4,55.567152570933104,508.74960558116436,0.011383383238852926,0.0015137749148996808
26,87,traj_iteration,parallel,BDF,10,0.5,4,74.24694747105241,508.74960558116436,0.0005342986624758078,2.7182028365702546e-05
26,87,traj_iteration,parallel_limit,BDF,10,0.5,5,56.99567913264036,508.74960558116436,0.0113625954816118,0.0015011487850411249
26,87,traj_iteration,parallel,BDF,10,0.25,4,74.5822520032525,508.74960558116436,0.0005342986624758078,2.7182028365702546e-05
26,87,traj_iteration,parallel_limit,BDF,10,0.25,5,57.8548518717289,508.74960558116436,0.0113625954816118,0.0015011487850411249
26,87,traj_iteration,parallel,BDF,15,2,3,75.60167133435607,508.74960558116436,0.0014367845832511097,0.00019051465631817456
26,87,traj_iteration,parallel_limit,BDF,15,2,4,89.00881125032902,508.74960558116436,0.012864308770030492,0.0017081318435889275
26,87,traj_iteration,parallel,BDF,15,1,4,89.11569281667471,508.74960558116436,0.0005149806420378856,2.481850693994365e-05
26,87,traj_iteration,parallel_limit,BDF,15,1,4,89.11763421818614,508.74960558116436,0.012864308770030492,0.0017081318435889275
26,87,traj_iteration,parallel,BDF,15,0.5,4,90.85787216573954,508.74960558116436,0.0005149806420378856,2.481850693994365e-05
26,87,traj_iteration,parallel_limit,BDF,15,0.5,4,89.23140941932797,508.74960558116436,0.012864308770030492,0.0017081318435889275
26,87,traj_iteration,parallel,BDF,15,0.25,4,91.48247400298715,508.74960558116436,0.0005149806420378856,2.481850693994365e-05
26,87,traj_iteration,parallel_limit,BDF,15,0.25,5,106.02626721933484,508.74960558116436,0.012864308770030492,0.0017081318435889275
27,90,traj_iteration,parallel,RK45,5,2,3,10.817784942686558,21.34963532909751,0.004454276785484371,0.0006143631781591881
27,90,traj_iteration,parallel_limit,RK45,5,2,4,11.608679853379726,21.34963532909751,0.012856704794929915,0.0016280218026758196
27,90,traj_iteration,parallel,RK45,5,1,4,13.486680805683136,21.34963532909751,0.0009229155518472891,8.419644779009109e-05
27,90,traj_iteration,parallel_limit,RK45,5,1,5,14.251043803989887,21.34963532909751,0.01257729531018362,0.001609526138864414
27,90,traj_iteration,parallel,RK45,5,0.5,4,13.755026921629906,21.34963532909751,0.0009229155518472891,8.419644779009109e-05
27,90,traj_iteration,parallel_limit,RK45,5,0.5,5,14.565221544355154,21.34963532909751,0.01257729531018362,0.001609526138864414
27,90,traj_iteration,parallel,RK45,5,0.25,5,15.893604628741741,21.34963532909751,0.000638045191227872,2.9243275385922783e-05
27,90,traj_iteration,parallel_limit,RK45,5,0.25,5,14.495552834123373,21.34963532909751,0.01257729531018362,0.001609526138864414
27,90,traj_iteration,parallel,RK45,10,2,3,14.061703652143478,21.34963532909751,0.0035355011982197834,0.0004817416515112428
27,90,traj_iteration,parallel_limit,RK45,10,2,4,16.939661368727684,21.34963532909751,0.012706623365747568,0.0015458526991655975
27,90,traj_iteration,parallel,RK45,10,1,4,18.67907139658928,21.34963532909751,0.0007698459308213473,6.393887875700847e-05
27,90,traj_iteration,parallel_limit,RK45,10,1,4,17.118642296642065,21.34963532909751,0.012706623365747568,0.0015458526991655975
27,90,traj_iteration,parallel,RK45,10,0.5,4,18.527048479765654,21.34963532909751,0.0007698459308213473,6.393887875700847e-05
27,90,traj_iteration,parallel_limit,RK45,10,0.5,5,19.66018883138895,21.34963532909751,0.012562471121802258,0.0015434457417555702
27,90,traj_iteration,parallel,RK45,10,0.25,5,22.85835772752762,21.34963532909751,0.000573448947194277,2.5594388972626026e-05
27,90,traj_iteration,parallel_limit,RK45,10,0.25,5,20.020080998539925,21.34963532909751,0.012562471121802258,0.0015434457417555702
27,90,traj_iteration,parallel,RK45,15,2,3,19.004721481353045,21.34963532909751,0.002872441507061547,0.0003991051693067079
27,90,traj_iteration,parallel_limit,RK45,15,2,4,22.30283446982503,21.34963532909751,0.014435399044044037,0.0018698523884727032
27,90,traj_iteration,parallel,RK45,15,1,4,24.539009891450405,21.34963532909751,0.0006880496868805208,5.1738110521652206e-05
27,90,traj_iteration,parallel_limit,RK45,15,1,4,22.30113296210766,21.34963532909751,0.014435399044044037,0.0018698523884727032
27,90,traj_iteration,parallel,RK45,15,0.5,4,24.736031841486692,21.34963532909751,0.0006880496868805208,5.1738110521652206e-05
27,90,traj_iteration,parallel_limit,RK45,15,0.5,5,26.324938464909792,21.34963532909751,0.01436943544652624,0.0018690254009360847
27,90,traj_iteration,parallel,RK45,15,0.25,4,25.521283823996782,21.34963532909751,0.0006880496868805208,5.1738110521652206e-05
27,90,traj_iteration,parallel_limit,RK45,15,0.25,5,26.868157345801592,21.34963532909751,0.01436943544652624,0.0018690254009360847
27,90,traj_iteration,parallel,BDF,5,2,3,23.18036664277315,585.2435258105397,0.0044277043021551735,0.0006097784865467578
27,90,traj_iteration,parallel_limit,BDF,5,2,4,26.002412032335997,585.2435258105397,0.012826502193447584,0.0016256891008329464
27,90,traj_iteration,parallel,BDF,5,1,4,28.641553089022636,585.2435258105397,0.0009027675300369696,7.946051116291828e-05
27,90,traj_iteration,parallel_limit,BDF,5,1,5,29.196898497641087,585.2435258105397,0.01254755375511374,0.0016038429935645458
27,90,traj_iteration,parallel,BDF,5,0.5,4,29.410368993878365,585.2435258105397,0.0009027675300369696,7.946051116291828e-05
27,90,traj_iteration,parallel_limit,BDF,5,0.5,5,29.40165339782834,585.2435258105397,0.01254755375511374,0.0016038429935645458
27,90,traj_iteration,parallel,BDF,5,0.25,5,34.86581475287676,585.2435258105397,0.0006175446245650843,2.9852208204016295e-05
27,90,traj_iteration,parallel_limit,BDF,5,0.25,5,29.49550122767687,585.2435258105397,0.01254755375511374,0.0016038429935645458
27,90,traj_iteration,parallel,BDF,10,2,3,62.04942138120532,585.2435258105397,0.003503553810748475,0.0004797740509958723
27,90,traj_iteration,parallel_limit,BDF,10,2,4,58.82649175822735,585.2435258105397,0.012680987197341636,0.001544183089499822
27,90,traj_iteration,parallel,BDF,10,1,4,74.3934708237648,585.2435258105397,0.0007421844988148697,6.147317095374098e-05
27,90,traj_iteration,parallel_limit,BDF,10,1,4,58.16290628910065,585.2435258105397,0.012680987197341636,0.001544183089499822
27,90,traj_iteration,parallel,BDF,10,0.5,4,74.25488855689764,585.2435258105397,0.0007421844988148697,6.147317095374098e-05
27,90,traj_iteration,parallel_limit,BDF,10,0.5,5,64.4945262260735,585.2435258105397,0.012537129591790461,0.001541751184616522
27,90,traj_iteration,parallel,BDF,10,0.25,5,86.81055437028408,585.2435258105397,0.0005473348168212557,2.3966386168953254e-05
27,90,traj_iteration,parallel_limit,BDF,10,0.25,5,65.62769697606564,585.2435258105397,0.012537129591790461,0.001541751184616522
27,90,traj_iteration,parallel,BDF,15,2,3,89.89783089235425,585.2435258105397,0.0028526498847663362,0.00039685399638200573
27,90,traj_iteration,parallel_limit,BDF,15,2,4,95.13284307718277,585.2435258105397,0.014412027440822144,0.0018659947173763755
27,90,traj_iteration,parallel,BDF,15,1,4,112.94825945422053,585.2435258105397,0.0006732951682190513,4.9776236813332466e-05
27,90,traj_iteration,parallel_limit,BDF,15,1,4,95.76238821446896,585.2435258105397,0.014412027440822144,0.0018659947173763755
27,90,traj_iteration,parallel,BDF,15,0.5,4,113.26866427809,585.2435258105397,0.0006732951682190513,4.9776236813332466e-05
27,90,traj_iteration,parallel_limit,BDF,15,0.5,5,107.97993340715766,585.2435258105397,0.014346358491603902,0.0018651795803670537
27,90,traj_iteration,parallel,BDF,15,0.25,4,112.89512745290995,585.2435258105397,0.0006732951682190513,4.9776236813332466e-05
27,90,traj_iteration,parallel_limit,BDF,15,0.25,5,107.18871857225895,585.2435258105397,0.014346358491603902,0.0018651795803670537
28,90,traj_iteration,parallel,RK45,5,2,3,11.127349384129047,21.63475350663066,0.004345154046307225,0.0005584700177500583
28,90,traj_iteration,parallel_limit,RK45,5,2,4,12.43173211067915,21.63475350663066,0.014385122773866357,0.0016349843932953751
28,90,traj_iteration,parallel,RK45,5,1,4,14.917025309056044,21.63475350663066,0.0009720667968325721,8.479792038514612e-05
28,90,traj_iteration,parallel_limit,RK45,5,1,5,15.435886763036251,21.63475350663066,0.013990799667384908,0.0015403250274926628
28,90,traj_iteration,parallel,RK45,5,0.5,4,14.424694310873747,21.63475350663066,0.0009720667968325721,8.479792038514612e-05
28,90,traj_iteration,parallel_limit,RK45,5,0.5,5,15.001523531973362,21.63475350663066,0.013984793913162917,0.0015426656232505021
28,90,traj_iteration,parallel,RK45,5,0.25,5,17.623726166784763,21.63475350663066,0.0006677414737391385,3.261700926305475e-05
28,90,traj_iteration,parallel_limit,RK45,5,0.25,5,15.53000283613801,21.63475350663066,0.013984793913162917,0.0015426656232505021
28,90,traj_iteration,parallel,RK45,10,2,3,15.05940929800272,21.63475350663066,0.003480892390190321,0.00045993237967477125
28,90,traj_iteration,parallel_limit,RK45,10,2,4,19.002905923873186,21.63475350663066,0.008483486652978978,0.0011303518549126465
28,90,traj_iteration,parallel,RK45,10,1,4,20.458383332937956,21.63475350663066,0.0008383141267161052,6.656146433670921e-05
28,90,traj_iteration,parallel_limit,RK45,10,1,5,23.939309932291508,21.63475350663066,0.007556853410471881,0.0009527164342003933
28,90,traj_iteration,parallel,RK45,10,0.5,4,21.533988878130913,21.63475350663066,0.0008383141267161052,6.656146433670921e-05
28,90,traj_iteration,parallel_limit,RK45,10,0.5,5,23.709781244397163,21.63475350663066,0.007556853410471881,0.0009527164342003933
28,90,traj_iteration,parallel,RK45,10,0.25,4,20.132373429834843,21.63475350663066,0.0008383141267161052,6.656146433670921e-05
28,90,traj_iteration,parallel_limit,RK45,10,0.25,5,24.005655486136675,21.63475350663066,0.007556853410471881,0.0009527164342003933
28,90,traj_iteration,parallel,RK45,15,2,3,20.53335841745138,21.63475350663066,0.002752012323258636,0.00033974922771586963
28,90,traj_iteration,parallel_limit,RK45,15,2,4,24.275886606425047,21.63475350663066,0.006072157045599422,0.0008634647643829882
28,90,traj_iteration,parallel,RK45,15,1,4,28.25266521796584,21.63475350663066,0.0007066739884610063,5.0687514096580774e-05
28,90,traj_iteration,parallel_limit,RK45,15,1,5,31.655162949115038,21.63475350663066,0.005525566354359752,0.0007546880035570742
28,90,traj_iteration,parallel,RK45,15,0.5,4,27.827027302235365,21.63475350663066,0.0007066739884610063,5.0687514096580774e-05
28,90,traj_iteration,parallel_limit,RK45,15,0.5,5,30.807518560439348,21.63475350663066,0.005525566354359752,0.0007546880035570742
28,90,traj_iteration,parallel,RK45,15,0.25,4,26.3153122253716,21.63475350663066,0.0007066739884610063,5.0687514096580774e-05
28,90,traj_iteration,parallel_limit,RK45,15,0.25,5,30.326197169721127,21.63475350663066,0.005525566354359752,0.0007546880035570742
28,90,traj_iteration,parallel,BDF,5,2,3,26.07339236140251,802.0026278346777,0.004317740965840313,0.0005548606057218232
28,90,traj_iteration,parallel_limit,BDF,5,2,4,27.63774275779724,802.0026278346777,0.014363780457696502,0.0016362776532778118
28,90,traj_iteration,parallel,BDF,5,1,4,30.23625284433365,802.0026278346777,0.0009436854743490814,8.181273704737927e-05
28,90,traj_iteration,parallel_limit,BDF,5,1,5,30.791343312710524,802.0026278346777,0.013969884733566355,0.0015414342988177964
28,90,traj_iteration,parallel,BDF,5,0.5,4,29.950984586030245,802.0026278346777,0.0009436854743490814,8.181273704737927e-05
28,90,traj_iteration,parallel_limit,BDF,5,0.5,5,31.994523495435715,802.0026278346777,0.013963966085755807,0.0015437814200540418
28,90,traj_iteration,parallel,BDF,5,0.25,5,34.45618315786123,802.0026278346777,0.0006411247903728055,3.0064105897502856e-05
28,90,traj_iteration,parallel_limit,BDF,5,0.25,5,30.548461135476828,802.0026278346777,0.013963966085755807,0.0015437814200540418
28,90,traj_iteration,parallel,BDF,10,2,3,62.59537024050951,802.0026278346777,0.0034658603428381397,0.0004588445488755724
28,90,traj_iteration,parallel_limit,BDF,10,2,4,69.95611839741468,802.0026278346777,0.008475253226817457,0.001129910885359986
28,90,traj_iteration,parallel,BDF,10,1,4,77.45301032066345,802.0026278346777,0.0008240788789312816,6.631377139839664e-05
28,90,traj_iteration,parallel_limit,BDF,10,1,5,89.29519751295447,802.0026278346777,0.0075477611607328975,0.0009520807215979034
28,90,traj_iteration,parallel,BDF,10,0.5,4,76.86472911760211,802.0026278346777,0.0008240788789312816,6.631377139839664e-05
28,90,traj_iteration,parallel_limit,BDF,10,0.5,5,90.50483649596572,802.0026278346777,0.0075477611607328975,0.0009520807215979034
28,90,traj_iteration,parallel,BDF,10,0.25,4,77.93311613425612,802.0026278346777,0.0008240788789312816,6.631377139839664e-05
28,90,traj_iteration,parallel_limit,BDF,10,0.25,5,90.33298530057073,802.0026278346777,0.0075477611607328975,0.0009520807215979034
28,90,traj_iteration,parallel,BDF,15,2,3,102.31718062236905,802.0026278346777,0.002740477341614649,0.00033913438979786266
28,90,traj_iteration,parallel_limit,BDF,15,2,4,119.99248798191547,802.0026278346777,0.006060197169583581,0.0008620248746058959
28,90,traj_iteration,parallel,BDF,15,1,4,131.16017054393888,802.0026278346777,0.0006932725839199694,5.008650781675241e-05
28,90,traj_iteration,parallel_limit,BDF,15,1,5,145.9194605834782,802.0026278346777,0.00551314164865408,0.0007533183598966546
28,90,traj_iteration,parallel,BDF,15,0.5,4,129.20636424049735,802.0026278346777,0.0006932725839199694,5.008650781675241e-05
28,90,traj_iteration,parallel_limit,BDF,15,0.5,5,144.60662061721087,802.0026278346777,0.00551314164865408,0.0007533183598966546
28,90,traj_iteration,parallel,BDF,15,0.25,4,129.73530403897166,802.0026278346777,0.0006932725839199694,5.008650781675241e-05
28,90,traj_iteration,parallel_limit,BDF,15,0.25,5,145.9704099483788,802.0026278346777,0.00551314164865408,0.0007533183598966546
29,91,traj_iteration,parallel,RK45,5,2,3,10.66833670064807,21.8896546587348,0.0019824135117848525,0.0002491564707816396
29,91,traj_iteration,parallel_limit,RK45,5,2,4,11.124585520476103,21.8896546587348,0.01696912451218691,0.001794555997155899
29,91,traj_iteration,parallel,RK45,5,1,4,13.302398074418306,21.8896546587348,0.0006122496711123682,2.8669894051831655e-05
29,91,traj_iteration,parallel_limit,RK45,5,1,4,11.065264705568552,21.8896546587348,0.01696912451218691,0.001794555997155899
29,91,traj_iteration,parallel,RK45,5,0.5,4,13.86014562100172,21.8896546587348,0.0006122496711123682,2.8669894051831655e-05
29,91,traj_iteration,parallel_limit,RK45,5,0.5,4,10.982659373432398,21.8896546587348,0.01696912451218691,0.001794555997155899
29,91,traj_iteration,parallel,RK45,5,0.25,4,13.669833187013865,21.8896546587348,0.0006122496711123682,2.8669894051831655e-05
29,91,traj_iteration,parallel_limit,RK45,5,0.25,5,12.745495900511742,21.8896546587348,0.01696912451218691,0.001794555997155899
29,91,traj_iteration,parallel,RK45,10,2,3,14.858240753412247,21.8896546587348,0.0016008092912980602,0.00019126475350943688
29,91,traj_iteration,parallel_limit,RK45,10,2,4,14.893411941826344,21.8896546587348,0.015885625739993508,0.0019295477158498158
29,91,traj_iteration,parallel,RK45,10,1,4,18.364423997700214,21.8896546587348,0.0005740886217866917,2.506836040581536e-05
29,91,traj_iteration,parallel_limit,RK45,10,1,4,14.989806894212961,21.8896546587348,0.015885625739993508,0.0019295477158498158
29,91,traj_iteration,parallel,RK45,10,0.5,4,19.51053061336279,21.8896546587348,0.0005740886217866917,2.506836040581536e-05
29,91,traj_iteration,parallel_limit,RK45,10,0.5,4,15.419942732900381,21.8896546587348,0.015885625739993508,0.0019295477158498158
29,91,traj_iteration,parallel,RK45,10,0.25,4,18.46531294286251,21.8896546587348,0.0005740886217866917,2.506836040581536e-05
29,91,traj_iteration,parallel_limit,RK45,10,0.25,4,14.951455432921648,21.8896546587348,0.015885625739993508,0.0019295477158498158
29,91,traj_iteration,parallel,RK45,15,2,3,20.399544596672058,21.8896546587348,0.0012560443430170247,0.0001557633012132078
29,91,traj_iteration,parallel_limit,RK45,15,2,4,22.314932320266962,21.8896546587348,0.01452899478036528,0.0016998982651577758
29,91,traj_iteration,parallel,RK45,15,1,4,26.026733823120594,21.8896546587348,0.0004991035829234775,2.1276882414890443e-05
29,91,traj_iteration,parallel_limit,RK45,15,1,4,22.29820003733039,21.8896546587348,0.01452899478036528,0.0016998982651577758
29,91,traj_iteration,parallel,RK45,15,0.5,4,26.745993066579103,21.8896546587348,0.0004991035829234775,2.1276882414890443e-05
29,91,traj_iteration,parallel_limit,RK45,15,0.5,4,22.562747430056334,21.8896546587348,0.01452899478036528,0.0016998982651577758
29,91,traj_iteration,parallel,RK45,15,0.25,4,25.632724076509476,21.8896546587348,0.0004991035829234775,2.1276882414890443e-05
29,91,traj_iteration,parallel_limit,RK45,15,0.25,4,22.311105128377676,21.8896546587348,0.01452899478036528,0.0016998982651577758
29,91,traj_iteration,parallel,BDF,5,2,3,24.3354080170393,607.8538246825337,0.0019899543024302904,0.00025184757038990477
29,91,traj_iteration,parallel_limit,BDF,5,2,4,23.956289868801832,607.8538246825337,0.016961447067072238,0.0017913024584908098
29,91,traj_iteration,parallel,BDF,5,1,4,28.833779890090227,607.8538246825337,0.0006244294709694549,2.931107582231458e-05
29,91,traj_iteration,parallel_limit,BDF,5,1,4,22.95132902637124,607.8538246825337,0.016961447067072238,0.0017913024584908098
29,91,traj_iteration,parallel,BDF,5,0.5,4,28.676919300109148,607.8538246825337,0.0006244294709694549,2.931107582231458e-05
29,91,traj_iteration,parallel_limit,BDF,5,0.5,4,23.191823080182076,607.8538246825337,0.016961447067072238,0.0017913024584908098
29,91,traj_iteration,parallel,BDF,5,0.25,4,28.42501264065504,607.8538246825337,0.0006244294709694549,2.931107582231458e-05
29,91,traj_iteration,parallel_limit,BDF,5,0.25,5,24.51948045194149,607.8538246825337,0.016961447067072238,0.0017913024584908098
29,91,traj_iteration,parallel,BDF,10,2,3,50.03282658010721,607.8538246825337,0.001558272961894838,0.00019078096511890446
29,91,traj_iteration,parallel_limit,BDF,10,2,4,48.362553000450134,607.8538246825337,0.015841118688745433,0.0019238620024023844
29,91,traj_iteration,parallel,BDF,10,1,4,63.8398836478591,607.8538246825337,0.0005309608676791769,2.3215185255543846e-05
29,91,traj_iteration,parallel_limit,BDF,10,1,4,48.359021339565516,607.8538246825337,0.015841118688745433,0.0019238620024023844
29,91,traj_iteration,parallel,BDF,10,0.5,4,63.838959001004696,607.8538246825337,0.0005309608676791769,2.3215185255543846e-05
29,91,traj_iteration,parallel_limit,BDF,10,0.5,4,49.445274747908115,607.8538246825337,0.015841118688745433,0.0019238620024023844
29,91,traj_iteration,parallel,BDF,10,0.25,4,63.25374633446336,607.8538246825337,0.0005309608676791769,2.3215185255543846e-05
29,91,traj_iteration,parallel_limit,BDF,10,0.25,4,48.20060383901,607.8538246825337,0.015841118688745433,0.0019238620024023844
29,91,traj_iteration,parallel,BDF,15,2,3,115.77132948487997,607.8538246825337,0.0012399533704187731,0.00015455470922774912
29,91,traj_iteration,parallel_limit,BDF,15,2,4,128.58469002321362,607.8538246825337,0.014526030689449554,0.0016998029017489455
29,91,traj_iteration,parallel,BDF,15,1,4,130.49725690484047,607.8538246825337,0.00048696874087250587,2.102959567768735e-05
29,91,traj_iteration,parallel_limit,BDF,15,1,4,128.32119881734252,607.8538246825337,0.014526030689449554,0.0016998029017489455
